#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ATG12	ATG4A	9606.ENSP00000425107	9606.ENSP00000361306	0	0	0	0	0	0.273	0	0.833	0.873
ATG12	MAP1LC3A	9606.ENSP00000425107	9606.ENSP00000363970	0	0	0	0	0.056	0.375	0.600	0.895	0.972
ATG12	PINK1	9606.ENSP00000425107	9606.ENSP00000364204	0	0	0	0	0	0	0	0.653	0.653
ATG12	ATG2A	9606.ENSP00000425107	9606.ENSP00000366475	0	0	0	0	0	0	0	0.767	0.767
ATG12	OPTN	9606.ENSP00000425107	9606.ENSP00000368022	0	0	0	0	0	0	0	0.683	0.684
ATG12	FOXO1	9606.ENSP00000425107	9606.ENSP00000368880	0	0	0	0	0	0	0	0.417	0.417
ATG12	BNIP3L	9606.ENSP00000425107	9606.ENSP00000370003	0	0	0	0	0.062	0	0	0.672	0.679
ATG12	SQSTM1	9606.ENSP00000425107	9606.ENSP00000374455	0	0	0	0	0.049	0.061	0.600	0.881	0.952
ATG12	ATG16L1	9606.ENSP00000425107	9606.ENSP00000375872	0	0	0	0	0	0.961	0.800	0.995	0.999
ATG12	WDR45B	9606.ENSP00000425107	9606.ENSP00000376139	0	0	0	0	0.062	0.058	0	0.594	0.610
ATG12	ULK2	9606.ENSP00000425107	9606.ENSP00000378914	0	0	0	0	0.062	0.183	0	0.820	0.850
ATG12	MAPK8	9606.ENSP00000425107	9606.ENSP00000378974	0	0	0	0	0	0	0	0.458	0.458
ATG12	BCL2	9606.ENSP00000425107	9606.ENSP00000381185	0	0	0	0	0	0.270	0	0.360	0.513
ATG12	ATG4B	9606.ENSP00000425107	9606.ENSP00000384259	0	0	0	0	0	0.468	0	0.907	0.949
ATG12	FOXO3	9606.ENSP00000425107	9606.ENSP00000385824	0	0	0	0	0	0	0	0.596	0.596
ATG12	ATG9A	9606.ENSP00000425107	9606.ENSP00000386710	0	0	0	0	0	0.369	0	0.851	0.902
ATG12	CALCOCO2	9606.ENSP00000425107	9606.ENSP00000398523	0	0	0	0	0	0	0	0.656	0.656
ATG12	ERN1	9606.ENSP00000425107	9606.ENSP00000401445	0	0	0	0	0.062	0.056	0	0.470	0.490
ATG12	LAMP2	9606.ENSP00000425107	9606.ENSP00000408411	0	0	0	0	0.062	0.045	0	0.651	0.660
ATG12	NBR1	9606.ENSP00000425107	9606.ENSP00000411250	0	0	0	0	0.063	0.057	0	0.823	0.830
ATG12	MFN1	9606.ENSP00000425107	9606.ENSP00000420617	0	0	0	0	0.063	0	0.600	0.350	0.735
ATG12	HSPA8	9606.ENSP00000425107	9606.ENSP00000432083	0	0	0	0	0	0	0	0.493	0.493
ATG12	SH3GLB1	9606.ENSP00000425107	9606.ENSP00000479919	0	0	0	0	0.062	0.063	0	0.529	0.549
ATG12	ZFYVE1	9606.ENSP00000425107	9606.ENSP00000450742	0	0	0	0	0	0	0	0.751	0.751
ATG12	MAP1LC3B2	9606.ENSP00000425107	9606.ENSP00000450524	0	0	0	0	0.062	0.375	0	0.696	0.806
ATG12	ATG13	9606.ENSP00000425107	9606.ENSP00000432412	0	0	0	0	0.062	0.061	0	0.926	0.929
ATG13	RB1CC1	9606.ENSP00000432412	9606.ENSP00000025008	0	0	0	0	0	0.860	0.900	0.995	0.999
ATG13	DAP	9606.ENSP00000432412	9606.ENSP00000230895	0	0	0	0	0	0	0	0.475	0.475
ATG13	TMEM59	9606.ENSP00000432412	9606.ENSP00000234831	0	0	0	0	0.062	0	0	0.706	0.712
ATG13	ATG14	9606.ENSP00000432412	9606.ENSP00000247178	0	0	0	0	0.073	0.270	0.900	0.987	0.999
ATG13	SESN2	9606.ENSP00000432412	9606.ENSP00000253063	0	0	0	0	0	0.270	0	0.355	0.509
ATG13	PRKAB2	9606.ENSP00000432412	9606.ENSP00000254101	0	0	0	0	0	0	0.600	0.082	0.617
ATG13	LAMTOR5	9606.ENSP00000432412	9606.ENSP00000256644	0	0	0	0	0	0	0.600	0.140	0.641
ATG13	DRAM1	9606.ENSP00000432412	9606.ENSP00000258534	0	0	0	0	0	0	0	0.481	0.481
ATG13	PIK3C3	9606.ENSP00000432412	9606.ENSP00000262039	0	0	0	0	0	0.270	0.900	0.939	0.995
ATG13	WIPI1	9606.ENSP00000432412	9606.ENSP00000262139	0	0	0	0	0.076	0	0	0.863	0.868
ATG13	RHEB	9606.ENSP00000432412	9606.ENSP00000262187	0	0	0	0	0.062	0	0.600	0.713	0.883
ATG13	VMP1	9606.ENSP00000432412	9606.ENSP00000262291	0	0	0	0	0	0	0	0.556	0.556
ATG13	RRAGB	9606.ENSP00000432412	9606.ENSP00000262850	0	0	0	0	0	0	0.600	0.429	0.762
ATG13	VAMP8	9606.ENSP00000432412	9606.ENSP00000263864	0	0	0	0	0	0	0	0.494	0.494
ATG13	GABARAPL1	9606.ENSP00000432412	9606.ENSP00000266458	0	0	0	0	0.065	0.623	0	0.918	0.968
ATG13	MAP1LC3B	9606.ENSP00000432412	9606.ENSP00000268607	0	0	0	0	0.063	0.746	0	0.750	0.935
ATG13	NRBF2	9606.ENSP00000432412	9606.ENSP00000277746	0	0	0	0	0	0	0	0.401	0.400
ATG13	EPG5	9606.ENSP00000432412	9606.ENSP00000282041	0	0	0	0	0	0	0	0.671	0.671
ATG13	PRKAG2	9606.ENSP00000432412	9606.ENSP00000287878	0	0	0	0	0.053	0	0.600	0.085	0.623
ATG13	WIPI2	9606.ENSP00000432412	9606.ENSP00000288828	0	0	0	0	0.076	0	0	0.833	0.839
ATG13	PIK3CB	9606.ENSP00000432412	9606.ENSP00000289153	0	0	0	0	0.062	0	0	0.511	0.522
ATG13	WDFY3	9606.ENSP00000432412	9606.ENSP00000295888	0	0	0	0	0	0.245	0	0.458	0.574
ATG13	KIAA0226	9606.ENSP00000432412	9606.ENSP00000296343	0	0	0	0	0	0	0	0.549	0.549
ATG13	TSC1	9606.ENSP00000432412	9606.ENSP00000298552	0	0	0	0	0.062	0	0	0.495	0.507
ATG13	FAM134B	9606.ENSP00000432412	9606.ENSP00000304642	0	0	0	0	0	0	0	0.424	0.424
ATG13	GABARAP	9606.ENSP00000432412	9606.ENSP00000306866	0	0	0	0	0.065	0.863	0	0.927	0.989
ATG13	ATG4D	9606.ENSP00000432412	9606.ENSP00000311318	0	0	0	0	0.062	0	0	0.705	0.712
ATG13	ULK1	9606.ENSP00000432412	9606.ENSP00000324560	0	0	0	0	0.062	0.962	0.900	0.994	0.999
ATG13	STK11	9606.ENSP00000432412	9606.ENSP00000324856	0	0	0	0	0.062	0	0	0.527	0.538
ATG13	ATG16L2	9606.ENSP00000432412	9606.ENSP00000326340	0	0	0	0	0.062	0.058	0	0.627	0.641
ATG13	PTK2	9606.ENSP00000432412	9606.ENSP00000341189	0	0	0	0	0	0	0	0.790	0.790
ATG13	LAMTOR4	9606.ENSP00000432412	9606.ENSP00000343118	0	0	0	0	0	0	0.600	0.216	0.672
ATG13	PRKAA1	9606.ENSP00000432412	9606.ENSP00000346148	0	0	0	0	0	0	0.600	0.238	0.682
ATG13	ATG7	9606.ENSP00000432412	9606.ENSP00000346437	0	0	0	0	0.063	0	0	0.941	0.943
ATG13	UVRAG	9606.ENSP00000432412	9606.ENSP00000348455	0	0	0	0	0	0	0	0.865	0.865
ATG13	WDR45	9606.ENSP00000432412	9606.ENSP00000348848	0	0	0	0	0.065	0	0	0.521	0.533
ATG13	ATG2B	9606.ENSP00000432412	9606.ENSP00000353010	0	0	0	0	0.062	0	0	0.738	0.744
ATG13	MTOR	9606.ENSP00000432412	9606.ENSP00000354558	0	0	0	0	0.062	0	0.900	0.972	0.997
ATG13	BECN1	9606.ENSP00000432412	9606.ENSP00000355231	0	0	0	0	0.064	0.486	0.900	0.959	0.997
ATG13	LAMTOR2	9606.ENSP00000432412	9606.ENSP00000357288	0	0	0	0	0	0	0.600	0.160	0.649
ATG13	ATG5	9606.ENSP00000432412	9606.ENSP00000358072	0	0	0	0	0	0.305	0	0.927	0.947
ATG13	RRAGD	9606.ENSP00000432412	9606.ENSP00000358423	0	0	0	0	0	0	0.600	0.355	0.731
ATG13	PRKAA2	9606.ENSP00000432412	9606.ENSP00000360290	0	0	0	0	0	0	0.600	0.216	0.673
ATG13	ATG4A	9606.ENSP00000432412	9606.ENSP00000361306	0	0	0	0	0	0	0	0.664	0.664
ATG13	RRAGC	9606.ENSP00000432412	9606.ENSP00000362092	0	0	0	0	0	0	0.600	0.420	0.758
ATG13	MAP1LC3A	9606.ENSP00000432412	9606.ENSP00000363970	0	0	0	0	0.083	0.774	0	0.896	0.976
ATG13	PINK1	9606.ENSP00000432412	9606.ENSP00000364204	0	0	0	0	0.062	0.151	0	0.734	0.769
ATG13	ATG2A	9606.ENSP00000432412	9606.ENSP00000366475	0	0	0	0	0.062	0	0	0.761	0.766
ATG13	OPTN	9606.ENSP00000432412	9606.ENSP00000368022	0	0	0	0	0	0	0	0.531	0.531
ATG13	BNIP3L	9606.ENSP00000432412	9606.ENSP00000370003	0	0	0	0	0	0	0	0.537	0.537
ATG13	SQSTM1	9606.ENSP00000432412	9606.ENSP00000374455	0	0	0	0	0	0.187	0	0.768	0.803
ATG13	ATG16L1	9606.ENSP00000432412	9606.ENSP00000375872	0	0	0	0	0.062	0.708	0	0.886	0.966
ATG13	ULK2	9606.ENSP00000432412	9606.ENSP00000378914	0	0	0	0	0.062	0.776	0.900	0.994	0.999
ATG13	ATG4B	9606.ENSP00000432412	9606.ENSP00000384259	0	0	0	0	0	0	0	0.780	0.780
ATG13	SMCR8	9606.ENSP00000432412	9606.ENSP00000385025	0	0	0	0	0	0.192	0.720	0.513	0.880
ATG13	FOXO3	9606.ENSP00000432412	9606.ENSP00000385824	0	0	0	0	0	0	0	0.509	0.509
ATG13	ATG9A	9606.ENSP00000432412	9606.ENSP00000386710	0	0	0	0	0.076	0	0	0.820	0.827
ATG13	PRKAG3	9606.ENSP00000432412	9606.ENSP00000397133	0	0	0	0	0	0	0.600	0.063	0.609
ATG13	CALCOCO2	9606.ENSP00000432412	9606.ENSP00000398523	0	0	0	0	0	0.273	0	0.716	0.784
ATG13	LAMP2	9606.ENSP00000432412	9606.ENSP00000408411	0	0	0	0	0	0	0	0.570	0.570
ATG13	NBR1	9606.ENSP00000432412	9606.ENSP00000411250	0	0	0	0	0.056	0.149	0	0.662	0.705
ATG13	SH3GLB1	9606.ENSP00000432412	9606.ENSP00000479919	0	0	0	0	0	0	0	0.503	0.503
ATG13	ZFYVE1	9606.ENSP00000432412	9606.ENSP00000450742	0	0	0	0	0.062	0	0	0.657	0.664
ATG13	C9orf72	9606.ENSP00000432412	9606.ENSP00000482753	0	0	0	0	0.062	0.835	0	0.830	0.971
ATG14	RB1CC1	9606.ENSP00000247178	9606.ENSP00000025008	0	0	0	0	0.108	0.270	0.900	0.948	0.996
ATG14	FOXO3	9606.ENSP00000247178	9606.ENSP00000385824	0	0	0	0	0	0	0	0.414	0.414
ATG14	DAPK1	9606.ENSP00000247178	9606.ENSP00000386135	0	0	0	0	0.062	0	0	0.404	0.417
ATG14	MAPK8	9606.ENSP00000247178	9606.ENSP00000378974	0	0	0	0	0	0	0	0.421	0.421
ATG14	DRAM1	9606.ENSP00000247178	9606.ENSP00000258534	0	0	0	0	0	0	0	0.452	0.452
ATG14	PLEKHM1	9606.ENSP00000247178	9606.ENSP00000389913	0	0	0	0	0	0	0	0.476	0.476
ATG14	RHEB	9606.ENSP00000247178	9606.ENSP00000262187	0	0	0	0	0	0	0	0.505	0.505
ATG14	BNIP3L	9606.ENSP00000247178	9606.ENSP00000370003	0	0	0	0	0.054	0	0	0.525	0.531
ATG14	WDR45B	9606.ENSP00000247178	9606.ENSP00000376139	0	0	0	0	0.062	0	0	0.528	0.539
ATG14	PINK1	9606.ENSP00000247178	9606.ENSP00000364204	0	0	0	0	0	0	0	0.542	0.542
ATG14	MAP1LC3B2	9606.ENSP00000247178	9606.ENSP00000450524	0	0	0	0	0.065	0.256	0	0.409	0.553
ATG14	OPTN	9606.ENSP00000247178	9606.ENSP00000368022	0	0	0	0	0	0.131	0	0.529	0.573
ATG14	WDFY3	9606.ENSP00000247178	9606.ENSP00000295888	0	0	0	0	0	0	0	0.597	0.597
ATG14	WDR45	9606.ENSP00000247178	9606.ENSP00000348848	0	0	0	0	0.063	0	0	0.588	0.597
ATG14	PIK3C2B	9606.ENSP00000247178	9606.ENSP00000356155	0	0	0	0	0	0.058	0.540	0.163	0.606
ATG14	PIK3C2A	9606.ENSP00000247178	9606.ENSP00000265970	0	0	0	0	0	0.058	0.540	0.198	0.622
ATG14	ATG16L2	9606.ENSP00000247178	9606.ENSP00000326340	0	0	0	0	0.062	0	0	0.627	0.635
ATG14	ATG4A	9606.ENSP00000247178	9606.ENSP00000361306	0	0	0	0	0.049	0	0	0.669	0.672
ATG14	NBR1	9606.ENSP00000247178	9606.ENSP00000411250	0	0	0	0	0.062	0	0	0.668	0.675
ATG14	MTOR	9606.ENSP00000247178	9606.ENSP00000354558	0	0	0	0	0	0.058	0	0.675	0.681
ATG14	LAMP2	9606.ENSP00000247178	9606.ENSP00000408411	0	0	0	0	0.062	0.270	0	0.578	0.686
ATG14	CALCOCO2	9606.ENSP00000247178	9606.ENSP00000398523	0	0	0	0	0	0.273	0	0.601	0.697
ATG14	PIK3CB	9606.ENSP00000247178	9606.ENSP00000289153	0	0	0	0	0	0.058	0.540	0.364	0.700
ATG14	ATG4D	9606.ENSP00000247178	9606.ENSP00000311318	0	0	0	0	0.049	0	0	0.701	0.704
ATG14	ATG2B	9606.ENSP00000247178	9606.ENSP00000353010	0	0	0	0	0.062	0	0	0.712	0.718
ATG14	VMP1	9606.ENSP00000247178	9606.ENSP00000262291	0	0	0	0	0.062	0	0	0.718	0.724
ATG14	ATG2A	9606.ENSP00000247178	9606.ENSP00000366475	0	0	0	0	0.052	0	0	0.738	0.741
ATG14	PIK3CA	9606.ENSP00000247178	9606.ENSP00000263967	0	0	0	0	0	0.058	0.720	0.139	0.753
ATG14	SQSTM1	9606.ENSP00000247178	9606.ENSP00000374455	0	0	0	0	0	0	0	0.764	0.764
ATG14	EPG5	9606.ENSP00000247178	9606.ENSP00000282041	0	0	0	0	0	0	0	0.768	0.768
ATG14	ATG4B	9606.ENSP00000247178	9606.ENSP00000384259	0	0	0	0	0.056	0	0	0.786	0.789
ATG14	SH3GLB1	9606.ENSP00000247178	9606.ENSP00000479919	0	0	0	0	0	0	0	0.792	0.792
ATG14	ZFYVE1	9606.ENSP00000247178	9606.ENSP00000450742	0	0	0	0	0.062	0	0	0.789	0.794
ATG14	MAP1LC3B	9606.ENSP00000247178	9606.ENSP00000268607	0	0	0	0	0.065	0.256	0	0.745	0.807
ATG14	VAMP8	9606.ENSP00000247178	9606.ENSP00000263864	0	0	0	0	0	0.270	0	0.751	0.811
ATG14	EXOC8	9606.ENSP00000247178	9606.ENSP00000355605	0	0	0	0	0	0.270	0	0.790	0.840
ATG14	WIPI1	9606.ENSP00000247178	9606.ENSP00000262139	0	0	0	0	0.062	0	0	0.858	0.861
ATG14	MAP1LC3A	9606.ENSP00000247178	9606.ENSP00000363970	0	0	0	0	0.062	0.433	0	0.759	0.861
ATG14	KIAA0226	9606.ENSP00000247178	9606.ENSP00000296343	0	0	0	0	0.062	0.270	0	0.856	0.893
ATG14	PRKAB2	9606.ENSP00000247178	9606.ENSP00000254101	0	0	0	0	0	0	0.900	0	0.900
ATG14	PRKAG3	9606.ENSP00000247178	9606.ENSP00000397133	0	0	0	0	0	0	0.900	0.047	0.900
ATG14	PRKAG2	9606.ENSP00000247178	9606.ENSP00000287878	0	0	0	0	0	0	0.900	0.057	0.901
ATG14	ATG7	9606.ENSP00000247178	9606.ENSP00000346437	0	0	0	0	0.062	0	0	0.904	0.906
ATG14	PRKAA1	9606.ENSP00000247178	9606.ENSP00000346148	0	0	0	0	0.053	0	0.900	0.170	0.914
ATG14	PRKAA2	9606.ENSP00000247178	9606.ENSP00000360290	0	0	0	0	0	0	0.900	0.233	0.920
ATG14	WIPI2	9606.ENSP00000247178	9606.ENSP00000288828	0	0	0	0	0.062	0	0.650	0.811	0.932
ATG14	ATG16L1	9606.ENSP00000247178	9606.ENSP00000375872	0	0	0	0	0.062	0	0.650	0.886	0.959
ATG14	ULK2	9606.ENSP00000247178	9606.ENSP00000378914	0	0	0	0	0.062	0.270	0.800	0.811	0.970
ATG14	ATG5	9606.ENSP00000247178	9606.ENSP00000358072	0	0	0	0	0.062	0	0.650	0.920	0.971
ATG14	GABARAP	9606.ENSP00000247178	9606.ENSP00000306866	0	0	0	0	0.062	0.545	0.800	0.787	0.979
ATG14	ATG9A	9606.ENSP00000247178	9606.ENSP00000386710	0	0	0	0	0	0	0.900	0.830	0.982
ATG14	GABARAPL1	9606.ENSP00000247178	9606.ENSP00000266458	0	0	0	0	0.062	0.702	0.800	0.846	0.990
ATG14	UVRAG	9606.ENSP00000247178	9606.ENSP00000348455	0	0	0	0	0.062	0.151	0	0.993	0.994
ATG14	NRBF2	9606.ENSP00000247178	9606.ENSP00000277746	0	0	0	0	0.062	0.870	0.800	0.912	0.997
ATG14	ULK1	9606.ENSP00000247178	9606.ENSP00000324560	0	0	0	0	0.062	0.835	0.900	0.896	0.998
ATG14	BECN1	9606.ENSP00000247178	9606.ENSP00000355231	0	0	0	0	0.062	0.993	0.800	0.994	0.999
ATG14	PIK3C3	9606.ENSP00000247178	9606.ENSP00000262039	0	0	0	0	0.062	0.920	0.800	0.994	0.999
ATG16L1	RB1CC1	9606.ENSP00000375872	9606.ENSP00000025008	0	0	0	0	0.062	0.892	0.800	0.992	0.999
ATG16L1	XBP1	9606.ENSP00000375872	9606.ENSP00000216037	0	0	0	0	0	0	0	0.586	0.586
ATG16L1	EVA1A	9606.ENSP00000375872	9606.ENSP00000233712	0	0	0	0	0	0.270	0	0.482	0.606
ATG16L1	TMEM59	9606.ENSP00000375872	9606.ENSP00000234831	0	0	0	0	0	0.486	0	0.961	0.979
ATG16L1	DRAM1	9606.ENSP00000375872	9606.ENSP00000258534	0	0	0	0	0	0	0	0.458	0.457
ATG16L1	PIK3C3	9606.ENSP00000375872	9606.ENSP00000262039	0	0	0	0	0.062	0.153	0.650	0.868	0.958
ATG16L1	WIPI1	9606.ENSP00000375872	9606.ENSP00000262139	0	0	0	0	0.062	0.078	0.800	0.894	0.979
ATG16L1	VMP1	9606.ENSP00000375872	9606.ENSP00000262291	0	0	0	0	0	0	0	0.616	0.616
ATG16L1	VAMP8	9606.ENSP00000375872	9606.ENSP00000263864	0	0	0	0	0	0	0	0.425	0.424
ATG16L1	STAT3	9606.ENSP00000375872	9606.ENSP00000264657	0	0	0	0	0.064	0	0	0.394	0.408
ATG16L1	GABARAPL1	9606.ENSP00000375872	9606.ENSP00000266458	0	0	0	0	0.062	0.357	0.900	0.915	0.994
ATG16L1	MAP1LC3B	9606.ENSP00000375872	9606.ENSP00000268607	0	0	0	0	0.062	0.447	0.900	0.852	0.991
ATG16L1	EPG5	9606.ENSP00000375872	9606.ENSP00000282041	0	0	0	0	0.062	0	0	0.456	0.468
ATG16L1	ATP6V0D2	9606.ENSP00000375872	9606.ENSP00000285393	0	0	0	0	0	0	0	0.427	0.426
ATG16L1	WIPI2	9606.ENSP00000375872	9606.ENSP00000288828	0	0	0	0	0.062	0.828	0.800	0.992	0.999
ATG16L1	WDFY3	9606.ENSP00000375872	9606.ENSP00000295888	0	0	0	0	0.063	0.270	0	0.515	0.640
ATG16L1	KIAA0226	9606.ENSP00000375872	9606.ENSP00000296343	0	0	0	0	0	0	0	0.525	0.525
ATG16L1	LRRK2	9606.ENSP00000375872	9606.ENSP00000298910	0	0	0	0	0.052	0.057	0	0.523	0.536
ATG16L1	RAB24	9606.ENSP00000375872	9606.ENSP00000304376	0	0	0	0	0	0	0	0.467	0.467
ATG16L1	GABARAP	9606.ENSP00000375872	9606.ENSP00000306866	0	0	0	0	0.062	0.388	0.900	0.883	0.992
ATG16L1	CASP3	9606.ENSP00000375872	9606.ENSP00000311032	0	0	0	0	0	0.270	0	0.409	0.550
ATG16L1	ATG4D	9606.ENSP00000375872	9606.ENSP00000311318	0	0	0	0	0.063	0	0	0.786	0.791
ATG16L1	ULK1	9606.ENSP00000375872	9606.ENSP00000324560	0	0	0	0	0.048	0.835	0	0.848	0.974
ATG16L1	ATG16L2	9606.ENSP00000375872	9606.ENSP00000326340	0	0	0.399	0.879	0	0.270	0.800	0.715	0.867
ATG16L1	TBK1	9606.ENSP00000375872	9606.ENSP00000329967	0	0	0	0	0	0	0	0.522	0.523
ATG16L1	ATG7	9606.ENSP00000375872	9606.ENSP00000346437	0	0	0	0	0.051	0	0.650	0.933	0.976
ATG16L1	UVRAG	9606.ENSP00000375872	9606.ENSP00000348455	0	0	0	0	0	0	0	0.787	0.787
ATG16L1	WDR45	9606.ENSP00000375872	9606.ENSP00000348848	0	0	0	0	0	0	0	0.635	0.635
ATG16L1	ATG2B	9606.ENSP00000375872	9606.ENSP00000353010	0	0	0	0	0.062	0	0	0.711	0.717
ATG16L1	MTOR	9606.ENSP00000375872	9606.ENSP00000354558	0	0	0	0	0.063	0.061	0	0.621	0.638
ATG16L1	BECN1	9606.ENSP00000375872	9606.ENSP00000355231	0	0	0	0	0.062	0.106	0.650	0.935	0.978
ATG16L1	ATG5	9606.ENSP00000375872	9606.ENSP00000358072	0	0	0	0	0.062	0.994	0.800	0.995	0.999
ATG16L1	ATG4A	9606.ENSP00000375872	9606.ENSP00000361306	0	0	0	0	0.063	0	0	0.797	0.801
ATG16L1	MAP1LC3A	9606.ENSP00000375872	9606.ENSP00000363970	0	0	0	0	0.062	0.174	0.900	0.842	0.986
ATG16L1	PINK1	9606.ENSP00000375872	9606.ENSP00000364204	0	0	0	0	0	0	0	0.477	0.477
ATG16L1	ATG2A	9606.ENSP00000375872	9606.ENSP00000366475	0	0	0	0	0	0	0	0.761	0.761
ATG16L1	OPTN	9606.ENSP00000375872	9606.ENSP00000368022	0	0	0	0	0	0.270	0	0.614	0.706
ATG16L1	BNIP3L	9606.ENSP00000375872	9606.ENSP00000370003	0	0	0	0	0	0	0	0.479	0.479
ATG16L1	SQSTM1	9606.ENSP00000375872	9606.ENSP00000374455	0	0	0	0	0.062	0.348	0	0.808	0.872
ATG16L1	WDR45B	9606.ENSP00000375872	9606.ENSP00000376139	0	0	0	0	0	0	0	0.446	0.446
ATG16L1	LGALS8	9606.ENSP00000375872	9606.ENSP00000435460	0	0	0	0	0	0	0	0.451	0.451
ATG16L1	ERN1	9606.ENSP00000375872	9606.ENSP00000401445	0	0	0	0	0	0	0	0.451	0.451
ATG16L1	SH3GLB1	9606.ENSP00000375872	9606.ENSP00000479919	0	0	0	0	0	0	0	0.468	0.468
ATG16L1	LAMP2	9606.ENSP00000375872	9606.ENSP00000408411	0	0	0	0	0	0	0	0.541	0.541
ATG16L1	IL10	9606.ENSP00000375872	9606.ENSP00000412237	0	0	0	0	0	0	0	0.555	0.556
ATG16L1	MAP1LC3B2	9606.ENSP00000375872	9606.ENSP00000450524	0	0	0	0	0.062	0.248	0	0.490	0.609
ATG16L1	CASP1	9606.ENSP00000375872	9606.ENSP00000433138	0	0	0	0	0	0.270	0	0.540	0.649
ATG16L1	ZFYVE1	9606.ENSP00000375872	9606.ENSP00000450742	0	0	0	0	0	0	0	0.681	0.681
ATG16L1	CALCOCO2	9606.ENSP00000375872	9606.ENSP00000398523	0	0	0	0	0	0.273	0	0.690	0.765
ATG16L1	ULK2	9606.ENSP00000375872	9606.ENSP00000378914	0	0	0	0	0.048	0.061	0	0.789	0.795
ATG16L1	NBR1	9606.ENSP00000375872	9606.ENSP00000411250	0	0	0	0	0	0.199	0	0.779	0.816
ATG16L1	ATG4B	9606.ENSP00000375872	9606.ENSP00000384259	0	0	0	0	0.063	0	0	0.854	0.858
ATG16L1	ATG9A	9606.ENSP00000375872	9606.ENSP00000386710	0	0	0	0	0.062	0.270	0	0.889	0.917
ATG16L1	CLTC	9606.ENSP00000375872	9606.ENSP00000479606	0	0	0	0	0	0.496	0	0.982	0.990
ATG16L2	RB1CC1	9606.ENSP00000326340	9606.ENSP00000025008	0	0	0	0	0.062	0.104	0.800	0.727	0.948
ATG16L2	DRAM1	9606.ENSP00000326340	9606.ENSP00000258534	0	0	0	0	0	0	0	0.425	0.425
ATG16L2	TM9SF1	9606.ENSP00000326340	9606.ENSP00000261789	0	0	0	0	0	0	0	0.441	0.441
ATG16L2	PIK3C3	9606.ENSP00000326340	9606.ENSP00000262039	0	0	0	0	0.062	0.129	0	0.648	0.687
ATG16L2	WIPI1	9606.ENSP00000326340	9606.ENSP00000262139	0	0	0	0	0.062	0.065	0.800	0.539	0.908
ATG16L2	GABARAPL1	9606.ENSP00000326340	9606.ENSP00000266458	0	0	0	0	0.062	0.169	0	0.570	0.635
ATG16L2	MAP1LC3B	9606.ENSP00000326340	9606.ENSP00000268607	0	0	0	0	0.062	0.221	0	0.457	0.569
ATG16L2	WIPI2	9606.ENSP00000326340	9606.ENSP00000288828	0	0	0	0	0.062	0.065	0.800	0.563	0.913
ATG16L2	RAB24	9606.ENSP00000326340	9606.ENSP00000304376	0	0	0	0	0.062	0	0	0.468	0.480
ATG16L2	GABARAP	9606.ENSP00000326340	9606.ENSP00000306866	0	0	0	0	0.062	0.232	0	0.516	0.621
ATG16L2	ATG4D	9606.ENSP00000326340	9606.ENSP00000311318	0	0	0	0	0.063	0	0	0.654	0.662
ATG16L2	ULK1	9606.ENSP00000326340	9606.ENSP00000324560	0	0	0	0	0.062	0.057	0	0.447	0.469
ATG16L2	MAP1LC3B2	9606.ENSP00000326340	9606.ENSP00000450524	0	0	0	0	0.062	0.169	0	0.296	0.403
ATG16L2	WDR45	9606.ENSP00000326340	9606.ENSP00000348848	0	0	0	0	0	0	0	0.421	0.421
ATG16L2	UVRAG	9606.ENSP00000326340	9606.ENSP00000348455	0	0	0	0	0	0	0	0.510	0.510
ATG16L2	MAP1LC3A	9606.ENSP00000326340	9606.ENSP00000363970	0	0	0	0	0.062	0.169	0	0.457	0.539
ATG16L2	SQSTM1	9606.ENSP00000326340	9606.ENSP00000374455	0	0	0	0	0	0.199	0	0.451	0.542
ATG16L2	NBR1	9606.ENSP00000326340	9606.ENSP00000411250	0	0	0	0	0	0.199	0	0.470	0.557
ATG16L2	ATG2B	9606.ENSP00000326340	9606.ENSP00000353010	0	0	0	0	0.049	0	0	0.582	0.585
ATG16L2	ATG4B	9606.ENSP00000326340	9606.ENSP00000384259	0	0	0	0	0.063	0	0	0.585	0.595
ATG16L2	ULK2	9606.ENSP00000326340	9606.ENSP00000378914	0	0	0	0	0.054	0.057	0	0.592	0.604
ATG16L2	ATG2A	9606.ENSP00000326340	9606.ENSP00000366475	0	0	0	0	0.062	0	0	0.606	0.615
ATG16L2	ATG4A	9606.ENSP00000326340	9606.ENSP00000361306	0	0	0	0	0.063	0	0	0.696	0.703
ATG16L2	BECN1	9606.ENSP00000326340	9606.ENSP00000355231	0	0	0	0	0.062	0	0	0.759	0.764
ATG16L2	ATG9A	9606.ENSP00000326340	9606.ENSP00000386710	0	0	0	0	0.062	0	0	0.762	0.768
ATG16L2	ATG7	9606.ENSP00000326340	9606.ENSP00000346437	0	0	0	0	0.049	0	0	0.806	0.808
ATG16L2	ATG5	9606.ENSP00000326340	9606.ENSP00000358072	0	0	0	0	0.062	0.779	0.800	0.978	0.999
ATG2A	RB1CC1	9606.ENSP00000366475	9606.ENSP00000025008	0	0	0	0	0.109	0	0	0.716	0.736
ATG2A	PIK3C3	9606.ENSP00000366475	9606.ENSP00000262039	0	0	0	0	0.108	0	0	0.768	0.784
